nome,camada,data,data_original,hora_marcador,status_data,uf,endereco_ou_localizacao,latitude,longitude,link,site_leiloeiro,fonte_data_hora,link_edital,resumo_edital,descricao,fonte_descoberta,dominio_origem,url_descoberta,descoberto_em,confianca_dados,status_evento
[EMPRESA] - Mﾃ｡quinas - Blumenau / SC,ATUALIZAÇÃO 30/07/2026,2026-08-24,24/08/2026,09:00,futuro_ou_hoje,SC,,,,https://www.zampierileilao.com.br/pregao/6a679b80c08f9653bcc1d376/6a679b80c08f9653bcc1d38b,,mapa,,,DATA: 24/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.zampierileilao.com.br/pregao/6a679b80c08f9653bcc1d376/6a679b80c08f9653bcc1d38b | LOCALIZAﾃ�ﾃグ: Rua 15 de Novembro - Centro - 89010-000 - Blumenau - SC - Brasil,mapa,,,,,
"[PREFEITURA] - Equipamentos, Produtos, Caminhﾃｵes, ﾃ馬ibus, Motos, Veﾃｭculos, Vans, Mﾃ｡quinas, Sucatas - Astolfo Dutra / MG",ATUALIZAÇÃO 30/07/2026,2026-08-25,25/08/2026,04:00,futuro_ou_hoje,MG,,,,https://www.apabrfleiloes.com.br/leilao/retroescavadeiras-caminhoes-onibus-e-carros/479/#Pagina=1&Index=1,,mapa,,,"DATA: 25/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.apabrfleiloes.com.br/leilao/retroescavadeiras-caminhoes-onibus-e-carros/479/#Pagina=1&Index=1 | LOCALIZAﾃ�ﾃグ: Rua Joﾃ｣o Henrique de Oliveira, LOTE 2 - Manoel Figueiredo Linhares - 36780-000 - Astolfo Dutra - MG - Brasil",mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, ﾃ馬ibus, Vans, Mﾃ｡quinas, Sucatas - Sﾃ｣o Domingos / GO",ATUALIZAÇÃO 30/07/2026,2026-08-25,25/08/2026,04:00,futuro_ou_hoje,GO,,,,https://www.leiloesbrasil.com.br/diversos/#5946/onlinelb/leilao/25-08-2026,,mapa,,,"DATA: 25/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.leiloesbrasil.com.br/diversos/#5946/onlinelb/leilao/25-08-2026 | LOCALIZAﾃ�ﾃグ: Alfredo Fernandes da Silva, 37 - Setor Leste - 73860-000 - Sﾃ｣o Domingos - GO - Brasil",mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Motos, Caminhonetes, ﾃ馬ibus, Mﾃ｡quinas, Sucatas, Presencial - Aracitaba / MG",ATUALIZAÇÃO 30/07/2026,2026-08-25,25/08/2026,04:00,futuro_ou_hoje,MG,,,,https://www.pwleiloes.com.br/leilao/prefeitura-municipal-de-aracitaba/592/#Pagina=1&Index=1,,mapa,,,"DATA: 25/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.pwleiloes.com.br/leilao/prefeitura-municipal-de-aracitaba/592/#Pagina=1&Index=1 | LOCALIZAﾃ�ﾃグ: Praﾃｧa Barﾃ｣o de Montes Claros, 16 - CENTRO - 36255-000 - Aracitaba - MG - Brasil",mapa,,,,,
[PREFEITURA] - Imﾃｳveis - Josﾃｩ Bonifﾃ｡cio / SP,ATUALIZAÇÃO 30/07/2026,2026-08-25,25/08/2026,04:00,futuro_ou_hoje,SP,,,,https://www.andradeleiloes.com.br/leilao/199/lotes,,mapa,,,DATA: 25/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.andradeleiloes.com.br/leilao/199/lotes | LOCALIZAﾃ�ﾃグ: 15200-000 - Josﾃｩ Bonifﾃ｡cio - SP - Brasil,mapa,,,,,
"[PREFEITURA] - Produtos, Sucatas, ﾃ馬ibus, Mﾃ｡quinas, Veﾃｭculos, Vans, Motos - Amﾃｩlia Rodrigues / BA",ATUALIZAÇÃO 30/07/2026,2026-08-25,25/08/2026,04:00,futuro_ou_hoje,BA,,,,https://www.patiorochaleiloes.com.br/leilao/856/lotes?page=1,,mapa,,,"DATA: 25/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.patiorochaleiloes.com.br/leilao/856/lotes?page=1 | LOCALIZAﾃ�ﾃグ: 2A Travessa Maria Oreste Amorim, 158-270 - 44230000 - Amﾃｩlia Rodrigues - BA - Brasil",mapa,,,,,
[ﾃ迭Gﾃグ Pﾃ咤LICO] - SEMOB - Sucatas - Maringﾃ｡ / PR,ATUALIZAÇÃO 30/07/2026,2026-08-25,25/08/2026,05:00,futuro_ou_hoje,PR,,,,https://www.marangonileiloes.com.br/evento/semob-maringa-sucata-10-2026-790287?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,"DATA: 25/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.marangonileiloes.com.br/evento/semob-maringa-sucata-10-2026-790287?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | LOCALIZAﾃ�ﾃグ: Rua Manoel Prudﾃｪncio de Brito, 291 - Parque Industrial Bandeirantes - 87070050 - Maringﾃ｡ - PR - Brasil",mapa,,,,,
"[EXﾃ嘘CITO] - 3ﾂｺ B LOG - Equipamentos, Caminhonetes, Vans, Veﾃｭculos, Caminhﾃｵes - Bagﾃｩ / RS",ATUALIZAÇÃO 30/07/2026,2026-08-25,25/08/2026,06:00,futuro_ou_hoje,RS,,,,https://www.ricardogomesleiloes.com.br/leiloes/33,,mapa,,,"DATA: 25/08/2026 | MARCADOR: 6:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.ricardogomesleiloes.com.br/leiloes/33 | LOCALIZAﾃ�ﾃグ: Rua Vinte de Setembro, 1055 - Getﾃｺlio Vargas - 96400-050 - Bagﾃｩ - RS - Brasil",mapa,,,,,
"[EMPRESA] - GMA - Vans, ﾃ馬ibus - Campos do Jordﾃ｣o / SP",ATUALIZAÇÃO 30/07/2026,2026-08-25,25/08/2026,09:00,futuro_ou_hoje,SP,,,,https://www.savoyleiloes.com.br/leilao/leilao-da-gna-transportes,,mapa,,,DATA: 25/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.savoyleiloes.com.br/leilao/leilao-da-gna-transportes | LOCALIZAﾃ�ﾃグ: Rua Joaquim Pinto Seabra - Vila Everest - 12460-003 - Campos do Jordﾃ｣o - SP - Brasil,mapa,,,,,
"[PREFEITURA] - Produtos, Sucatas - Arinos / MG",ATUALIZAÇÃO 30/07/2026,2026-08-26,26/08/2026,04:00,futuro_ou_hoje,MG,,,,https://drive.google.com/file/d/1ylwYQ2Je0ehZ10kqrlWPwoWAZ2rtboZw/view?usp=drive_link,,mapa,,,"DATA: 26/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1ylwYQ2Je0ehZ10kqrlWPwoWAZ2rtboZw/view?usp=drive_link | LOCALIZAﾃ�ﾃグ: Rua Francisco Pereira, 2231 - centro - 38680-000 - Arinos - MG - Brasil",mapa,,,,,
"[PREFEITURA] - Mﾃ｡quinas, Equipamentos, Caminhonetes, Caminhﾃｵes, Veﾃｭculos, Sucatas, Vans - Quinze de Novembro / RS",ATUALIZAÇÃO 30/07/2026,2026-08-27,27/08/2026,4:00,futuro_ou_hoje,RS,,,,https://www.leffaleiloes.com.br/leilao/prefeitura-municipal-de-quinze-de-novembro-rs-29-07-2026-11-23-16/lotes/lista,,edital_pdf,https://www.leffaleiloes.com.br/uploads/media/documentos_leilao/0001/23/eba5d9d76a3212d0f09e99a7403422c21f053c06.pdf,"Sul Poder Executivo do Município de Quinze de Novembro Secretaria Municipal de Administração e Planejamento Rua Gonçalves Dias, nº 875, Centro, Quinze de Novembro/RS. CEP 98230-000, telefone: (54) 3322-1500 SETOR DE LICITAÇÕES MODALIDADE: LEILÃO TIPO: MAIOR LANCE 1.1. O PREFEITO MUNICIPAL DE QUINZE DE NOVEMBRO/RS, no uso de suas atribuições legais e de conformidade com a Lei Federal de Licitações, torna público para o conhecimento dos interessados, no DIA 27 DE AGOSTO DE 2026 , ÀS","DATA: 27/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.leffaleiloes.com.br/leilao/prefeitura-municipal-de-quinze-de-novembro-rs-29-07-2026-11-23-16/lotes/lista | LOCALIZAﾃ�ﾃグ: Avenida Dona Etelvina, 1158 - 98230-000 - Quinze de Novembro - RS - Brasil",mapa,,,,,
[PREFEITURA] - Imﾃｳveis - Joinville / SC,ATUALIZAÇÃO 30/07/2026,2026-08-27,27/08/2026,04:00,futuro_ou_hoje,SC,,,,https://www.bidgo.com.br/leilao/imoveis-em-joinville-sc-24-06-2026-16-40-27/lotes/lista,,mapa,,,DATA: 27/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.bidgo.com.br/leilao/imoveis-em-joinville-sc-24-06-2026-16-40-27/lotes/lista | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: 89239999 - Joinville - SC - Brasil,mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Caminhﾃｵes, Mﾃ｡quinas, Equipamentos, Sucatas - Arroio Trinta / SC",ATUALIZAÇÃO 30/07/2026,2026-08-27,27/08/2026,09:00,futuro_ou_hoje,SC,,,,https://drive.google.com/file/d/1v6M-8NnL-GHbp4j-Uzunx2qI7DOoO126/view?usp=drive_link,,edital_pdf,https://drive.usercontent.google.com/download?id=1v6M-8NnL-GHbp4j-Uzunx2qI7DOoO126&export=download,"ão obrigatoriamente o horário de Brasília – DF e, desta forma, serão registradas no sistema eletrônico e na documentação relativa ao certame. PRAZO PARA ENVIO DE PROPOSTA: da data da liberação do Edital no sítio http://www.bnc.org.br até o horário limite de início da sessão pública. DATA DE ABERTURA: 27/08/2026 HORA DA ABERTURA: 09:00 (horário de Brasília) LOCAL: Sistema da Bolsa Nacional de Compras - BNC, no sítio eletrônico https://bnccompras.com. O Edital estará disponível na ínt",DATA: 27/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1v6M-8NnL-GHbp4j-Uzunx2qI7DOoO126/view?usp=drive_link | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: Francisco Nava - 89590-000 - Arroio Trinta - SC - Brasil,mapa,,,,,
[EMPRESA] - Mﾃ｡quinas - Formiga / MG,ATUALIZAÇÃO 30/07/2026,2026-08-27,27/08/2026,09:00,futuro_ou_hoje,MG,,,,https://www.adrianoleiloeiro.com.br/evento/carregadeira-new-holland-12d-784675?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,DATA: 27/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.adrianoleiloeiro.com.br/evento/carregadeira-new-holland-12d-784675?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | LOCALIZAﾃ�ﾃグ: Rua Joﾃ｣o Fernandes Souto - Centro - 35570-001 - Formiga - MG - Brasil,mapa,,,,,
[EMPRESA] - Caminhﾃｵes - Sﾃ｣o Paulo / SP,ATUALIZAÇÃO 30/07/2026,2026-08-29,29/08/2026,09:00,futuro_ou_hoje,SP,,,,https://www.allianceleiloes.com.br/lotes/514-01-cavalo-mecanico-mercedes-benz-axor-2041-ls,,mapa,,,"DATA: 29/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.allianceleiloes.com.br/lotes/514-01-cavalo-mecanico-mercedes-benz-axor-2041-ls | LOCALIZAﾃ�ﾃグ: Rua Tabatinguera, 140 - Sﾃｩ - 01020-901 - Sﾃ｣o Paulo - SP - Brasil",mapa,,,,,
[PREFEITURA] - Imﾃｳveis - Rio de Janeiro / RJ,ATUALIZAÇÃO 30/07/2026,2026-08-31,31/08/2026,04:00,futuro_ou_hoje,RJ,,,,https://drive.google.com/file/d/1TLkuxtpxFtX4SD-bdUZpGQ46i8jnltrT/view?usp=drive_link,,mapa,,,"DATA: 31/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1TLkuxtpxFtX4SD-bdUZpGQ46i8jnltrT/view?usp=drive_link | LOCALIZAﾃ�ﾃグ: Estrada Coronel Pedro Corrﾃｪa, S/N - Barra Olﾃｭmpica - 22775-090 - Rio de Janeiro - RJ - Brasil",mapa,,,,,
[ﾃ迭Gﾃグ Pﾃ咤LICO] - CORREIOS - PORTO ALEGRE/RS - Vans - Cajamar / SP,ATUALIZAÇÃO 30/07/2026,2026-08-31,31/08/2026,05:00,futuro_ou_hoje,RS,,,,https://drive.google.com/file/d/1of8YRZJf08jaf1XFtPhq0cUlJBLHEa4k/view?usp=drive_link,,mapa,,,"DATA: 31/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1of8YRZJf08jaf1XFtPhq0cUlJBLHEa4k/view?usp=drive_link | LOCALIZAﾃ�ﾃグ: Avenida Doutor Antonio Joﾃ｣o Abdalla, 2727 - Empresarial Colina - 07750-983 - Cajamar - SP - Brasil",mapa,,,,,
[PREFEITURA] - Imﾃｳveis - Rio Verde / GO,ATUALIZAÇÃO 30/07/2026,2026-09-01,01/09/2026,09:00,futuro_ou_hoje,GO,,,,https://drive.google.com/file/d/1ewhPwJFLoBbCBiDDRxtj2Nw9Z4bj5UKb/view?usp=drive_link,,edital_pdf,https://drive.usercontent.google.com/download?id=1ewhPwJFLoBbCBiDDRxtj2Nw9Z4bj5UKb&export=download,"unicípio de Rio Verde, inscrita no cartório de registro de imóveis sob a matrícula n 102.823, devidamente autorizada pela lei municipal nº 7.824/2026 , cujas características e especificações estão definidas no termo de referência e anexos. DATA/HORÁRIO DA REALIZAÇÃO DO CERTAME 01 de setembro de 2026, às 09h00min. LOCAL DE REALIZAÇÃO DO CERTAME Av. Flamboyant, esq. Com RG 12, Bairro Gameleira II, Rio Verde/GO (Sala de Licitações). NORMAS LEGAIS Lei Federal n.º 14.133/2021, Portaria SPU/MG","DATA: 01/09/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1ewhPwJFLoBbCBiDDRxtj2Nw9Z4bj5UKb/view?usp=drive_link | LOCALIZAﾃ�ﾃグ: Avenida Flamboyant, 12 - Residencial Gameleira - 75906-880 - Rio Verde - GO - Brasil",mapa,,,,,
"[PREFEITURA] - Imﾃｳveis, ﾃ馬ibus, Caminhﾃｵes, Vans, Caminhonetes, Veﾃｭculos, Motos, Mﾃ｡quinas, Equipamentos, Sucatas - Joaquim Tﾃ｡vora / PR",ATUALIZAÇÃO 30/07/2026,2026-09-02,02/09/2026,10:00,futuro_ou_hoje,PR,,,,https://www.simonleiloes.com.br/leiloes/leilao-da-prefeitura-de-joaquim-tavora-pr-538,,edital_pdf,https://prod-simonleiloes-assets.s3.us-east-1.amazonaws.com/Edital_LEILAO_001_2026_91ad3c127f.pdf,"e (43) 3559-1122 e no site do Prefeitura, ou ainda solicitado pelo e-mail licitac ao2@joaquimtavora.pr.gov.br, assim como se encontra disponível no sítio eletrônico www.simonleiloes.com.br e https://www.joaquimtavora.pr.gov.br/. 1 – LOCAL, DATA E HORÁRIO DA SESSÃO PÚBLICA DO LEILÃO DATA: 02/09/2026 HORÁRIO: 10:00 (horário de Brasília – DF) SÍTIO ELETRÔNICO: www.simonleiloes.com.br LEILOEIRO DESIGNADO: Sr. Elton Luiz Simon, com sede à Rua Osvaldo Aranha , 659, bairro Brasília, município de","DATA: 02/09/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.simonleiloes.com.br/leiloes/leilao-da-prefeitura-de-joaquim-tavora-pr-538 | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: Rua Joﾃ｣o Rodrigues de Almeida, 387 - Residencial Sﾃ｣o Lucas - 86455-000 - Joaquim Tﾃ｡vora - PR - Brasil",mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Mﾃ｡quinas, Equipamentos, Produtos, Sucatas, Presencial - Tio Hugo / RS",ATUALIZAÇÃO 30/07/2026,2026-09-03,03/09/2026,04:00,futuro_ou_hoje,RS,,,,https://www.cargneluttileiloes.com.br/leilao/4470/lotes,,mapa,,,"DATA: 03/09/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.cargneluttileiloes.com.br/leilao/4470/lotes | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: Rua Paraﾃｭba, 94 - 99345-000 - Tio Hugo - RS - Brasil",mapa,,,,,
"[EMPRESA] - Caminhﾃｵes, Equipamentos, Imﾃｳveis - Rio Grande / RS",ATUALIZAÇÃO 30/07/2026,2026-09-03,03/09/2026,09:00,futuro_ou_hoje,RS,,,,https://www.lipinskileiloes.com.br/leilao/veiculo-vw-8-150e-delivery-reb-piramide-prb500-semi-reboque-casa-sao-lourenco-22-04-2026-14-59-24/lotes/lista,,mapa,,,DATA: 03/09/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.lipinskileiloes.com.br/leilao/veiculo-vw-8-150e-delivery-reb-piramide-prb500-semi-reboque-casa-sao-lourenco-22-04-2026-14-59-24/lotes/lista | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: 96200-001 - Rio Grande - RS - Brasil,mapa,,,,,
"[PﾃゝIO] - Caminhﾃｵes, Equipamentos, Jetskis - Rio Grande / RS",ATUALIZAÇÃO 30/07/2026,2026-09-03,03/09/2026,09:00,futuro_ou_hoje,RS,,,,https://www.lipinskileiloes.com.br/leilao/veiculo-vw-8-150e-delivery-reb-piramide-prb500-semi-reboque-22-04-2026-14-59-24/lotes/lista,,mapa,,,DATA: 03/09/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.lipinskileiloes.com.br/leilao/veiculo-vw-8-150e-delivery-reb-piramide-prb500-semi-reboque-22-04-2026-14-59-24/lotes/lista | LOCALIZAﾃ�ﾃグ: 35931-110 - Rio Grande - RS - Brasil,mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Vans, Caminhﾃｵes, Mﾃ｡quinas, Equipamentos, Sucatas - Formosa do Sul / SC",ATUALIZAÇÃO 30/07/2026,2026-09-09,09/09/2026,04:00,futuro_ou_hoje,SC,,,,https://www.eckertleiloes.com.br/evento/municipio-de-formosa-do-sul-sc-790442?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 09/09/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.eckertleiloes.com.br/evento/municipio-de-formosa-do-sul-sc-790442?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& | LOCALIZAﾃ�ﾃグ: Av. Getﾃｺlio Vargas, 580 - Centro - 89859-000 - Formosa do Sul - SC - Brasil",mapa,,,,,
"[PREFEITURA] - Imﾃｳveis, Presencial - Jandaia do Sul / PR",ATUALIZAÇÃO 30/07/2026,2026-09-15,15/09/2026,04:00,futuro_ou_hoje,PR,,,,https://drive.google.com/file/d/1lswP8Q4LpkLSjd6F_t9f7aqOZZ6YkKB6/view?usp=drive_link,,mapa,,,DATA: 15/09/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1lswP8Q4LpkLSjd6F_t9f7aqOZZ6YkKB6/view?usp=drive_link | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: 86900-000 - Jandaia do Sul - PR - Brasil,mapa,,,,,
[PREFEITURA] - Imﾃｳveis - Passo Fundo / RS,ATUALIZAÇÃO 30/07/2026,2026-09-17,17/09/2026,14:00,futuro_ou_hoje,RS,,,,https://drive.google.com/file/d/1PYQsXs4rdIEDPAp0yxQAHWsKEfae9yqp/view?usp=drive_link,,edital_pdf,https://drive.usercontent.google.com/download?id=1PYQsXs4rdIEDPAp0yxQAHWsKEfae9yqp&export=download,"1613 Órgão Requisitante Secretaria de Desenvolvimento Econômico (SDE) Propostas 10 (dez) de setembro de 2026 Data da Sessão 17 (dezessete) de setembro de 2026 Horário da Sessão 14 (quatorze) horas Local Sede da B3 – São Paulo/SP Modalidade Leilão Critério de Julgamento Maior Lance Modo de Disputa Aberto Preço Global Estimado R$ 81.011.100,00 (oitenta e um milhões, onze mil e cem reais). A sessão pública do leilão será realizada na forma presencial às 14h00, do dia 17/09/2026, na se",DATA: 17/09/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1PYQsXs4rdIEDPAp0yxQAHWsKEfae9yqp/view?usp=drive_link | LOCALIZAﾃ�ﾃグ: 99010-005 - Passo Fundo - RS - Brasil,mapa,,,,,
[PREFEITURA] - IMﾃ天EIS	- Tatuﾃｭ - SP,ATUALIZAÇÃO 30/07/2026,2026-10-22,22/10/2026,04:00,futuro_ou_hoje,SP,,,,https://www.argonetworkleiloes.com.br/evento/prefeitura-municipal-de-tatui-789565?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc&,,mapa,,,"DATA: 22/10/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.argonetworkleiloes.com.br/evento/prefeitura-municipal-de-tatui-789565?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc& ﾂ� | LOCALIZAﾃ�ﾃグ: Tatuﾃｭ, SP, Brasil",mapa,,,,,
"[FINANCEIRA] - Motos, Veﾃｭculos, Sucatas, Caminhonetes - Santo Andrﾃｩ / SP",31-07-26,2026-08-04,04/08/2026,05:00,futuro_ou_hoje,SP,"Avenida dos Estados, 584 - Santa Terezinha - 09210-580 - Santo Andrﾃｩ - SP - Brasil",,,https://www.freitasleiloeiro.com.br/Leiloes/Lotes?leilaoId=7966,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 5:00 | DESCRIﾃ�ﾃグ: https://www.freitasleiloeiro.com.br/Leiloes/Lotes?leilaoId=7966 | LOCALIZAﾃ�ﾃグ: Avenida dos Estados, 584 - Santa Terezinha - 09210-580 - Santo Andrﾃｩ - SP - Brasil",mapa,,,,,
"[FINANCEIRA] - Motos, Veﾃｭculos, Caminhonetes, Sucatas - Brasﾃｭlia / DF",31-07-26,2026-08-04,04/08/2026,07:00,futuro_ou_hoje,DF,Quadra QS 9 Rua 100 - Areal - 71976370 - Brasﾃｭlia - DF - Brasil,,,https://leilo.com.br/leilao/?leilao.nome=LEIL%C3%83O%20DE%20SEGURADORAS%20-%2004.08.26,,mapa,,,DATA: 04/08/2026 | MARCADOR: 7:00 | DESCRIﾃ�ﾃグ: https://leilo.com.br/leilao/?leilao.nome=LEIL%C3%83O%20DE%20SEGURADORAS%20-%2004.08.26 | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: Quadra QS 9 Rua 100 - Areal - 71976370 - Brasﾃｭlia - DF - Brasil,mapa,,,,,
"[FINANCEIRA] - Motos, Veﾃｭculos, Caminhonetes, Equipamentos - Aparecida de Goiﾃ｢nia / GO",31-07-26,2026-08-04,04/08/2026,07:00,futuro_ou_hoje,GO,"Avenida Bela Vista, 1800 - Chﾃ｡caras Bela Vista - 74920803 - Aparecida de Goiﾃ｢nia - GO - Brasil",,,https://leilo.com.br/leilao/?leilao.nome=SUPER%20TER%C3%87A%20-%2004.08.26,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 7:00 | DESCRIﾃ�ﾃグ: https://leilo.com.br/leilao/?leilao.nome=SUPER%20TER%C3%87A%20-%2004.08.26 | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: Avenida Bela Vista, 1800 - Chﾃ｡caras Bela Vista - 74920803 - Aparecida de Goiﾃ｢nia - GO - Brasil",mapa,,,,,
"[SEGURADORA] - Motos, Veﾃｭculos, Caminhonetes - Sﾃ｣o Paulo / SP",31-07-26,2026-08-04,04/08/2026,07:00,futuro_ou_hoje,SP,"Avenida Manoel Monteiro de Araﾃｺjo, 164 - Parque Sﾃ｣o Domingos - 05113020 - Sﾃ｣o Paulo - SP - Brasil",,,https://www.copart.com.br/saleListResult/auctionId/10315?location=Leil%C3%A3o%20P%C3%A1tio%20Porto%20Seguro%20-%20SP&saleDate=1785848400000&liveAuction=false&from=&yardNum=3&auctioneer=Luciana%20de%20C%C3%A1ssia%20dos%20Santos%20do%20Carmo%20-%20Jucesp%201136,,mapa,,,"DATA: 04/08/2026 | MARCADOR: 7:00 | DESCRIﾃ�ﾃグ: https://www.copart.com.br/saleListResult/auctionId/10315?location=Leil%C3%A3o%20P%C3%A1tio%20Porto%20Seguro%20-%20SP&saleDate=1785848400000&liveAuction=false&from=&yardNum=3&auctioneer=Luciana%20de%20C%C3%A1ssia%20dos%20Santos%20do%20Carmo%20-%20Jucesp%201136 | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: Avenida Manoel Monteiro de Araﾃｺjo, 164 - Parque Sﾃ｣o Domingos - 05113020 - Sﾃ｣o Paulo - SP - Brasil",mapa,,,,,
"[SEGURADORA] - Sucatas, Veﾃｭculos - Sﾃ｣o Josﾃｩ dos Pinhais / PR",31-07-26,2026-08-04,04/08/2026,07:00,futuro_ou_hoje,PR,Estrada da Roseira - Borda do Campo - 83075010 - Sﾃ｣o Josﾃｩ dos Pinhais - PR - Brasil,,,https://www.copart.com.br/saleListResult/auctionId/10316?location=Curitiba%20-%20PR&saleDate=1785850200000&liveAuction=false&from=&yardNum=53&auctioneer=Miguel%20Donha%20Junior%20-%20Jucepar%2014%2F256-L,,mapa,,,DATA: 04/08/2026 | MARCADOR: 7:00 | DESCRIﾃ�ﾃグ: https://www.copart.com.br/saleListResult/auctionId/10316?location=Curitiba%20-%20PR&saleDate=1785850200000&liveAuction=false&from=&yardNum=53&auctioneer=Miguel%20Donha%20Junior%20-%20Jucepar%2014%2F256-L | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: Estrada da Roseira - Borda do Campo - 83075010 - Sﾃ｣o Josﾃｩ dos Pinhais - PR - Brasil,mapa,,,,,
